,name,address,sido,gugun
725,경북상주시함창점,경북 상주시 함창읍 함창시장길,경북,상주시
726,대구남구봉덕점,대구 남구 봉덕로,대구,남구
727,경북청도군청도점,경북 청도군 청도읍 청화로,경북,청도군
728,경북안동시용상점,경북 안동시 경동로,경북,안동시
729,경북김천시아포점,경북 김천시 아포읍 한지길,경북,김천시
730,대구북구태전점(B),대구 북구 구암로,대구,북구
731,경북구미시선산점,경북 구미시 선산읍 남문로,경북,구미시
732,경북영주시휴천점,경북 영주시 대학로,경북,영주시
733,대구수성구시지사월점,대구 수성구 달구벌대로,대구,수성구
734,대구달서구대곡진천점(B),대구 달서구 한실로,대구,달서구
735,대구북구고성동점,대구 북구 옥산로,대구,북구
736,경북김천시김천1점,경북 김천시 김천로,경북,김천시
737,대구동구율하점,대구 동구 율하동로,대구,동구
738,대구동구신천동점,대구 동구 국채보상로,대구,동구
739,대구달서구성당점(B),대구 달서구 감삼남길 ,대구,달서구
740,경북구미시송정원평점,경북 구미시 금오산로,경북,구미시
741,대구남구대명2점,대구 남구 성당시장길,대구,남구
742,경북상주시상주2호점,경북 상주시 동수4길,경북,상주시
743,대구수성구상동점,대구 수성구 수성로,대구,수성구
744,대구달서구대곡역점,대구 달서구 비슬로,대구,달서구
745,대구달성군서재점,대구 달성군 다사읍 서재로,대구,달성군
746,대구달서구신당점,대구 달서구 신당로,대구,달서구
747,경북고령군고령점,경북 고령군 고령읍 시장길,경북,고령군
748,대구동구동호점,대구 동구 동호로,대구,동구
749,대구북구관음읍내동점,대구 북구 칠곡중앙대로,대구,북구
750,대구달성군논공점,대구 달성군 논공읍 논공중앙로,대구,달성군
751,경북김천시덕곡율곡점,경북 김천시 영남대로,경북,김천시
752,대구달성군현풍점,대구 달성군 현풍면 테크노중앙대로,대구,달성군
753,경북경산시서부백천점,경북 경산시 경산로,경북,경산시
754,경북김천시신음삼락점,경북 김천시 시청로,경북,김천시
755,경북예천군예천점,경북 예천군 예천읍 중앙로,경북,예천군
756,대구달성군구지점,대구 달성군 구지면 창리중앙길,대구,달성군
757,대구달성군다사점,대구 달성군 다사읍 대실역북로,대구,달성군
758,대구동구신암동점,대구 동구 신암로,대구,동구
759,경북구미시임수황상점,경북 구미시 인동북길,경북,구미시
760,경북구미시원호도량1동점,경북 구미시 고아읍 문장로,경북,구미시
761,경북의성군의성점,경북 의성군 의성읍 동서1길,경북,의성군
762,대구달서구장기점,대구 달서구 구마로,대구,달서구
763,대구동구불로봉무점,대구 동구 팔공로길,대구,동구
764,대구남구대명남산점,대구 남구 명덕로,대구,남구
765,대구북구만평점,대구 서구 서대구로,대구,서구
766,대구달서구성서점,대구 달서구 선원로,대구,달서구
767,대구수성구지산점,대구 수성구 용학로,대구,수성구
768,대구달서구송현점,대구 달서구 월배로,대구,달서구
769,대구북구사수금호점,대구 북구 한강로,대구,북구
770,경북경산시옥산정평점,경북 경산시 대학로,경북,경산시
771,경북구미시옥계점,경북 구미시 산호대로,경북,구미시
772,경북구미시형곡점,경북 구미시 형곡로,경북,구미시
773,대구북구칠성점,대구 북구 칠성로,대구,북구
774,대구서구평리점,대구 서구 국채보상로,대구,서구
775,경북구미시산동확장단지점,경북 구미시 산동면 신당인덕1로,경북,구미시
776,대구중구동성로점,대구 중구 공평로,대구,중구
777,대구달서구이월드점,대구 달서구 두류공원로,대구,달서구
778,대구북구복현검단점,대구 북구 경진로,대구,북구
779,대구달성군옥포점,대구 달성군 돌미로2길,대구,달성군
780,경북문경시문경점,경북 문경시 점촌로,경북,문경시
781,대구수성구수성점(B),대구 수성구 신천동로,대구,수성구
782,경북칠곡군왜관점,경북 칠곡군 왜관읍 중앙로,경북,칠곡군
783,대구수성구황금점,대구 수성구 청수로,대구,수성구
784,경북구미시인동점,경북 구미시 인동길,경북,구미시
785,경북봉화군봉화점,경북 봉화군 봉화읍 내성로,경북,봉화군
786,대구북구동서변점,대구 북구 서변로,대구,북구
787,대구수성구범물점,대구 수성구 지범로,대구,수성구
788,대구동구방촌점,대구 동구 동촌로,대구,동구
789,대구서구내당대신동점,대구 서구 달서로,대구,서구
790,경북경산시하양점,경북 경산시 하양읍 하양역길,경북,경산시
791,경북울진군북면점,경북 울진군 북면 울진북로,경북,울진군
792,경북포항시대이점,경북 포항시 남구 대이로,경북,포항시
793,경북경주시황성점,경북 경주시 황성로,경북,경주시
794,경북포항시연일점,경북 포항시 남구 연일읍 철강로,경북,포항시
795,경북포항시용흥점,경북 포항시 북구 새마을로,경북,포항시
796,경북포항시흥해점,경북 포항시 북구 흥해읍 흥해로,경북,포항시
797,경북포항시효곡점,경북 포항시 남구 효자동길,경북,포항시
798,울산울주군남창점,울산 울주군 온양읍 연안길,울산,울주군
799,경북포항시달전점,경북 포항시 북구 흥해읍 도음로,경북,포항시
800,경북영천시야사점,경북 영천시 망정로,경북,영천시
801,경북경주시동천점,경북 경주시 동천로,경북,경주시
802,울산울주군구영점,울산 울주군 범서읍 대리길,울산,울주군
803,울산북구호계점,울산 북구 동대길,울산,북구
804,경북포항시청하점,경북 포항시 북구 청하면 청하로,경북,포항시
805,경북포항시양덕점,경북 포항시 북구 양덕로,경북,포항시
806,경북울진군백암점,경북 울진군 온정면 소태로,경북,울진군
807,울산중구우정점,울산 중구 유곡로,울산,중구
808,경북경주시강동점,경북 경주시 강동면 동해대로,경북,경주시
809,울산동구전하점,울산 동구 진성길,울산,동구
810,경북울진군죽변점,경북 울진군 죽변면 죽변북로,경북,울진군
811,경북경주시충효점,경북 경주시 충효녹지길,경북,경주시
812,경북포항시우현점,경북 포항시 북구 선착로,경북,포항시
813,경북경주시안강점,경북 경주시 안강읍 구부랑길,경북,경주시
814,울산남구신정점,울산 남구 월평로,울산,남구
815,울산중구병영점,울산 중구 동천4길,울산,중구
816,울산남구옥동점,울산 남구 문수로,울산,남구
817,경북울진군후포점,경북 울진군 후포면 삼율길,경북,울진군
818,울산남구야음점,울산 남구 수암로,울산,남구
819,울산남구무거2호점,울산 남구 삼호로,울산,남구
820,울산남구삼산점,울산 남구 왕생로86번길,울산,남구
821,울산동구남목점,울산 동구 미포길,울산,동구
822,울산북구화봉점(B),울산 북구 두부곡14길,울산,북구
823,울산북구양정점,울산 북구 염포로,울산,북구
824,울산울주군언양점(B),울산 울주군 언양읍 동부길,울산,울주군
825,울산중구우정혁신점,울산 중구 종가길,울산,중구
826,경북포항시두호점,경북 포항시 북구 삼호로,경북,포항시
827,울산남구야음2점,울산 남구 신선로,울산,남구
828,경북경주시내남점,경북 경주시 이조중앙길,경북,경주시
829,경북포항시해도점(B),경북 포항시 남구 해동로,경북,포항시
830,울산동구화정점(B),울산 동구 월봉길,울산,동구
831,경북울진군울진점,경북 울진군 울진읍 울진중앙로,경북,울진군
832,울산북구강동점,울산 북구 산하중앙2로,울산,북구
833,경북경주시건천점,경북 경주시 건천읍 대곡용명길,경북,경주시
834,경북포항시오천점,경북 포항시 남구 오천읍 문덕로,경북,포항시
835,울산남구울산대점,울산 남구 대학로,울산,남구
836,경북포항시죽도점,경북 포항시 북구 중흥로,경북,포항시
837,울산남구달동점,울산 남구 신정로,울산,남구
838,경북영덕군영덕점,경북 영덕군 영덕읍 군청길,경북,영덕군
839,울산북구아진점,울산 북구 아진로,울산,북구
840,경북포항시장성점,경북 포항시 북구 법원로,경북,포항시
841,울산중구반구점,울산 중구 염포로,울산,중구
842,울산중구다운점,울산 중구 다운로,울산,중구
843,경북경주시외동점,경북 경주시 입실로,경북,경주시
844,경북포항시남부점,경북 포항시 남구 상도로,경북,포항시
845,울산동구방어점,울산 동구 화잠길,울산,동구
846,경북영덕군영해점,경북 영덕군 영해면 예주시장길,경북,영덕군
847,울산중구약사점,울산 중구 구교길,울산,중구
848,경북경주시금장점,경북 경주시 현곡면 안현로,경북,경주시
849,경북경주시성건점,경북 경주시 금성로,경북,경주시
850,부산부산진구양정점,부산 부산진구 범양로,부산,부산진구
851,부산북구금곡점,부산 북구 효열로,부산,북구
852,부산부산진구당감부암1점,부산 부산진구 백양순환로,부산,부산진구
853,부산기장군기장점,부산 기장군 기장읍 차성로,부산,기장군
854,부산금정구서동점,부산 금정구 서동로,부산,금정구
855,부산금정구남산점,부산 금정구 중앙대로,부산,금정구
856,부산북구화명2점,부산 북구 학사로,부산,북구
857,부산부산진구신개금점,부산 부산진구 개금본동로,부산,부산진구
858,부산동래구사직1점,부산 동래구 사직북로,부산,동래구
859,부산사하구다대1점,부산 사하구 윤공단로,부산,사하구
860,부산사상구학장엄궁점,부산 사상구 학감대로,부산,사상구
861,부산금정구부산대점,부산 금정구 금강로,부산,금정구
862,부산해운대구반송1점,부산 해운대구 윗반송로,부산,해운대구
863,부산금정구부곡1점,부산 금정구 중앙대로,부산,금정구
864,부산사하구하단점(B),부산 사하구 낙동대로,부산,사하구
865,부산수영구광안1점,부산 수영구 광안로,부산,수영구
866,부산사하구구평감천점,부산 사하구 서포로30번길,부산,사하구
867,부산사하구다대2점,부산 사하구 다대로,부산,사하구
868,부산북구덕천점,부산 북구 덕천길,부산,북구
869,부산남구문현점,부산 남구 고동골로,부산,남구
870,부산연제구시청점,부산 연제구 중앙대로,부산,연제구
871,부산부산진구초읍연지점,부산 부산진구 성지로,부산,부산진구
872,부산사하구괴정행복점,부산 사하구 사리로,부산,사하구
873,부산부산진구가야당감점,부산 부산진구 가야대로,부산,부산진구
874,부산서구대신점,부산 서구 망양로,부산,서구
875,부산영도구청학점,부산 영도구 태종로,부산,영도구
876,부산동래구명장점,부산 동래구 명안로,부산,동래구
877,부산해운대구반여2점,부산 해운대구 선수촌로,부산,해운대구
878,부산해운대구송정점,부산 해운대구 송정해변로,부산,해운대구
879,부산사상구주례점,부산 사상구 주례로,부산,사상구
880,부산중구중부산점,부산 중구 대청로,부산,중구
881,부산동구초량점,부산 동구 초량북로,부산,동구
882,부산영도구남항점,부산 영도구 남항로,부산,영도구
883,부산연제구연산토곡점,부산 연제구 과정로,부산,연제구
884,부산사하구당리점,부산 사하구 제석로,부산,사하구
885,부산수영구망미점,부산 수영구 연수로,부산,수영구
886,부산사상구모덕점,부산 사상구 사상로,부산,사상구
887,부산남구대연점,부산 남구 유엔로,부산,남구
888,부산남구감만점,부산 남구 석포로,부산,남구
889,부산강서구명지국제신도시점,부산 강서구 명지국제8로 234,부산,강서구
890,부산동래구온천3동점,부산 동래구 충렬대로,부산,동래구
891,부산해운대구우1점,부산 해운대구 해운대해변로,부산,해운대구
892,부산북구구포1점,부산 북구 시랑로,부산,북구
893,부산연제구연산로타리점,부산 연제구 거제천로,부산,연제구
894,부산부산진구가야개금1점,부산 부산진구 냉정로,부산,부산진구
895,부산해운대구해운대행복점,부산 해운대구 좌동순환로,부산,해운대구
896,부산해운대구재송반여점,부산 해운대구 재송2로,부산,해운대구
897,부산해운대구센텀점,부산 해운대구 재반로,부산,해운대구
898,부산해운대구벡스코점,부산 해운대구 해운대로,부산,해운대구
899,부산북구만덕점,부산 북구 덕천로,부산,북구
900,부산사하구괴정1점,부산 사하구 장평로,부산,사하구
901,부산사상구모라1점,부산 사상구 백양대로,부산,사상구
902,부산기장군정관점,부산 기장군 정관면 구연로,부산,기장군
903,부산동래구온천점,부산 동래구 차밭골로,부산,동래구
904,부산동래구안락1점,부산 동래구 연안로,부산,동래구
905,부산연제구거제점,부산 연제구 월드컵대로,부산,연제구
906,부산남구용호행복점,부산 남구 동명로,부산,남구
907,부산동래구수민점,부산 동래구 명륜로,부산,동래구
908,부산영도구동삼점,부산 영도구 동삼로,부산,영도구
909,부산부산진구범천점,부산 부산진구 신암로,부산,부산진구
910,부산남구대연못골점,부산 남구 진남로,부산,남구
911,부산부산진구전포점,부산 부산진구 동성로,부산,부산진구
912,부산남구용호점,부산 남구 용호로,부산,남구
913,부산강서구명지오션시티점,부산 강서구 명지오션시티로,부산,강서구
914,부산사상구괘법감전점(B),부산 사상구 운산로,부산,사상구
915,부산서구부민충무점,부산 서구 구덕로,부산,서구
916,부산강서구강서구청점,부산 강서구 대저로,부산,강서구
917,부산해운대구해운대중동점,부산 해운대구 좌동순환로,부산,해운대구
918,부산금정구구서1점,부산 금정구 금강로,부산,금정구
919,부산동구범일점,부산 동구 자성로,부산,동구
920,부산해운대구해운대신도시1호점,부산 해운대구 달맞이길,부산,해운대구
921,부산사하구신평점,부산 사하구 다대로142번길,부산,사하구
922,경남통영시북신점,경남 통영시 북신동 해미당길,경남,통영시
923,경남진주시신안점,경남 진주시 진양호로,경남,진주시
924,경남거제시장승포점,경남 거제시 장승포로,경남,거제시
925,경남거제시중곡점,경남 거제시 중곡로,경남,거제시
926,경남창원시월영점,경남 창원시 마산합포구 월영북로,경남,창원시
927,경남양산시북정점,경남 양산시 북정중앙로,경남,양산시
928,경남산청군덕산점,경남 산청군 시천면 남명로,경남,산청군
929,경남사천시삼천포점,경남 사천시 벌리로,경남,사천시
930,경남진주시중앙상봉점,경남 진주시 진주성로,경남,진주시
931,경남진주시상대점,경남 진주시 돗골로,경남,진주시
932,경남김해시한림점,경남 김해시 한림면 한림로,경남,김해시
933,경남창원시상남점,경남 창원시 성산구 토월로,경남,창원시
934,경남김해시삼계점,경남 김해시 가야로,경남,김해시
935,경남진주시금산점,경남 진주시 금산면 금산로,경남,진주시
936,경남함양군함양점,경남 함양군 함양읍 용평3길,경남,함양군
937,경남창원시내서삼계점,경남 창원시 마산회원구 내서읍 삼계숲길,경남,창원시
938,경남양산시덕계1호점,경남 양산시 평산남4길,경남,양산시
939,경남창원시반송1호점,경남 창원시 의창구 외동반림로,경남,창원시
940,경남김해시외동점,경남 김해시 함박로,경남,김해시
941,경남양산시범어점,경남 양산시 물금읍 화합길,경남,양산시
942,경남마산시해운점,경남 창원시 마산합포구 월영동길,경남,창원시
943,경남거제시옥포점,경남 거제시 옥포대첩로,경남,거제시
944,경남양산시서창점,경남 양산시 삼호동부길,경남,양산시
945,경남거제시상동점,경남 거제시 거제중앙로,경남,거제시
946,경남고성군고성점,경남 고성군 고성읍 성내로,경남,고성군
947,경남함안군함안점,경남 함안군 가야읍 함안대로,경남,함안군
948,경남창원시봉곡점,경남 창원시 의창구 봉곡로,경남,창원시
949,경남김해시율하1점,경남 김해시 율하로,경남,김해시
950,경남김해시진영점,경남 김해시 진영읍 장등로,경남,김해시
951,경남하동군하동점,경남 하동군 하동읍 중앙로,경남,하동군
952,경남창원시진동점,경남 창원시 마산합포구 진동면 삼진의거대로,경남,창원시
953,경남거제시아주점,경남 거제시 용소길,경남,거제시
954,경남창원시창동점,경남 창원시 마산합포구 남성로,경남,창원시
955,경남통영시죽림점,경남 통영시 광도면 죽림해안로,경남,통영시
956,경남창원시중앙여좌점,경남 창원시 진해구 편백로,경남,창원시
957,경남함안군군북점,경남 함안군 군북면 중암길,경남,함안군
958,경남창원시회원점,경남 창원시 마산회원구 북성로,경남,창원시
959,경남진주시판문점,경남 진주시 진양호로,경남,진주시
960,경남창원시소답점,경남 창원시 의창구 읍성로,경남,창원시
961,경남사천시사천점(B),경남 사천시 사천읍 읍내로,경남,사천시
962,경남의령군의령점,경남 의령군 의령읍 의병로,경남,의령군
963,경남밀양시삼문점,경남 밀양시 미리벌중앙로 85,경남,밀양시
964,경남함양군서하점,경남 함양군 서하면 함양남서로,경남,함양군
965,경남창원시북면온천점,경남 창원시 의창구 북면 천주로,경남,창원시
966,경남창원시명곡점,경남 창원시 의창구 명지로,경남,창원시
967,경남창녕군남지점,경남 창녕군 난지읍 남지중앙2길,경남,창녕군
968,경남양산시어곡점,경남 양산시 어실로,경남,양산시
969,경남거제시거제면점,경남 거제시 읍내로,경남,거제시
970,경남창원시석전점,경남 창원시 마산회원구 석전남8길,경남,창원시
971,경남합천군합천점,경남 합천군 합천읍 충효로,경남,합천군
972,경남창원시가음점,경남 창원시 성산구 가양로,경남,창원시
973,경남창원시풍호점,경남 창원시 진해구 풍호로,경남,창원시
974,경남창원시동읍점,경남 창원시 의창구 동읍 의창대로,경남,창원시
975,경남창원시용원점,경남 창원시 진해구 안골로,경남,창원시
976,경남진주시도동점,경남 진주시 대신로,경남,진주시
977,경남진주시가호점,경남 진주시 개양로,경남,진주시
978,경남남해군남해점,경남 남해군 남해읍 화전로,경남,남해군
979,경남진주시망경점,경남 진주시 진주대로,경남,진주시
980,경남거제시장평점,경남 거제시 장평로,경남,거제시
981,경남양산시남부점,경남 양산시 중앙로,경남,양산시
982,경남창원시양덕1호점,경남 창원시 마산회원구 양덕북길,경남,창원시
983,경남진해시석동점,경남 창원시 진해구 진해대로,경남,창원시
984,경남거창군거창1점,경남 거창군 거창읍 아림로,경남,거창군
985,경남통영시봉평미수점,경남 통영시 서송정1길,경남,통영시
986,경남창원시팔용점,경남 창원시 의창구 남산로,경남,창원시
987,경남창원시대방점,경남 창원시 성산구 대암로,경남,창원시
988,경남창원시반지점,경남 창원시 성산구 반송로,경남,창원시
989,경남창녕군창녕점,경남 창녕군 창녕읍 창녕대로,경남,창녕군
990,경남양산시증산1호점,경남 양산시 물금읍 백호길,경남,양산시
991,경남창원시사파점,경남 창원시 성산구 동산로,경남,창원시
992,경남마산시호계점,경남 창원시 마산회원구 내서읍 호원로,경남,창원시
993,경남김해시팔판점,경남 김해시 팔판로,경남,김해시
994,경남거제시지세포점,경남 거제시 일운면 거제대로,경남,거제시
995,경남밀양시내일점,경남 밀양시 약산로,경남,밀양시
996,경남창원시감계점,경남 창원시 의창구 북면 감계로,경남,창원시
997,경남김해시장유1호점,경남 김해시 능동로,경남,김해시
998,경남양산시석산점(B),경남 양산시 동면 금오12길,경남,양산시
999,경남김해시진례점,경남 김해시 진례면 송현로,경남,김해시
1000,경남창원시남문점,경남 창원시 진해구 웅천동로,경남,창원시
1001,경남김해시동상점,경남 김해시 구지로,경남,김해시
1002,경남창원시합성1호점(C),경남 창원시 마산회원구 합성옛길,경남,창원시
1003,경남진주시문산혁신점,경남 진주시 문산읍 소문길,경남,진주시
1004,경남창원시도계점,경남 창원시 의창구 원이대로,경남,창원시
1005,경남김해시삼방점,경남 김해시 삼안로,경남,김해시
1006,전북전주시서신점,전북 전주시 완산구 서신로,전북,전주시
1007,전북전주시송천점,전북 전주시 덕진구 천마산로,전북,전주시
1008,전북전주시호성점,전북 전주시 덕진구 소리로,전북,전주시
1009,전북전주시평화1점,전북 전주시 완산구 평화길,전북,전주시
1010,전북익산시부송점,전북 익산시 부송로,전북,익산시
1011,전북김제시김제점,전북 김제시 동서로,전북,김제시
1012,전북정읍시시기점,전북 정읍시 천변로,전북,정읍시
1013,전북남원시남원점,전라북도 남원시 동문로,전라북도,남원시
1014,전북고창군고창점,전북 고창군 고창읍 성산길,전북,고창군
1015,전북군산시옥서점,전북 군산시 옥서면 옥구저수지로,전북,군산시
1016,전북군산시소룡산북점,전북 군산시 동아로,전북,군산시
1017,전북무주군무주스키점,전북 무주군 설천면 구천동로,전북,무주군
1018,전남광양시중동점,전남 광양시 광장로,전남,광양시
1019,전남여수시안산점,전남 여수시 도원로,전남,여수시
1020,전남여수시서교점,전남 여수시 서교길,전남,여수시
1021,전남여수시국동점,전남 여수시 구봉산길,전남,여수시
1022,전남광양시광영점,전남 광양시 금영로,전남,광양시
1023,전남순천시삼산점,전남 순천시 중앙로,전남,순천시
1024,전남순천시중앙점,전남 순천시 장명로,전남,순천시
1025,전남순천시왕지점,전남 순천시 연동남길,전남,순천시
1026,전북정읍시수성점,전북 정읍시 수성로,전북,정읍시
1027,전북익산시신동남중점,전북 익산시 익산대로,전북,익산시
1028,전남순천시금당지구점,전남 순천시 해룡면 조례못등길,전남,순천시
1029,전북군산시수송점,전북 군산시 동수송3길,전북,군산시
1030,전남구례군구례지리산온천점,전남 구례군 산동면 하관길,전남,구례군
1031,전남여수시여서점,전남 여수시 대치길,전남,여수시
1032,전북익산시영등점,전북 익산시 고봉로,전북,익산시
1033,전북전주시효자점,전북 전주시 완산구 강변로,전북,전주시
1034,전북전주시서곡점,전북 전주시 완산구 서곡1길,전북,전주시
1035,전북완주군삼례우석대점,전북 완주군 삼례읍 동학로,전북,완주군
1036,전북무주군무주점,전북 무주군 무주읍 단천로,전북,무주군
